 26 ,"The detailed components of development plans for ancestral domain communities for Agricultural/on-farm improvements cover the following except:                                                                                                                                                                                           a. Technology-sustainable agriculture, biodynamic farming technology, multiple cropping         b. Handicraft, metal craft, wood craft, etc.            c. Post-harvest management and facilities            d. Livestock raising            e. Crop eco-system development",B,,,
 27 ,"To ensure proper representation of the IPs in the NCIP, the law provides for the position of how many commissioners? How many of whom shall be women?                                                                                                                                                                                 a. 8 commissioners, 3 of whom shall be women                  b. 7 commissioners, 2 of whom shall be women                                                      c. 7 commissioners, 3 of whom shall be women                   d. 8 commissioners, 2 of whom shall be women",B,,,
 28 ,"Which is not included in the main features and description of the ADSDPP?                                                                                                                                                                                                                                                                                                                                                                                                                                                                          a. The plan should be built upon existing resources including indigenous knowledge systems, practices and traditional institutions.                b. The plan should be simple and practicable.                                                                                                                                                        c. The plan should be responsive to the needs and aspirations of the communities.                                                                                            d. The plan should be based on facts and figures.                                                                                                                                                  e. The plan should be based on community analysis.                                                                                                                                              f. The plan could be written in the vernacular.                                                                                                                                                         g. None of the Above",G,,,
 29 ,"The right of ownership and possessionof the ICCs/IPs to their ancestral lands includes: 
i. The right to transfer land/ property in accordance with their customary laws and traditions.
ii. The right to redeem their land/property that had been transferred to a non-member of the concerned ICC/IP under any form of unacceptable terms and conditions, within fifteen (15) years from the date of transfer 
iii. The right to develop, control and use lands and territories traditionally occupied 
iv. The right to benefit and share the profits from the allocation and utilization of natural resources found therein.                                        a. i,iii  b. i, ii  c. iii, iv   d. i, ii, iii, i",B,,,
 30 ,Prior to the enactment of RA 8371 in 1997 the responsibility of carrying out the Constitutional provisions on IPs was initially assumed by whom?                                                                                                                                                                                                                        a. The President of the Philippines b. DENR c. DPWH    d. LGU,B,,,
 31 ,"His characterization of indigenous settlement patterns found the spatial patterns of pre-colonial settlements as the outcome of ecological adaptations of the early inhabitants to the peculiar topography of the Philippine archipelago.
a. Robert Fox   b. William Henry Scott
c. Robert Reed   d. Samuel Tan",C,,,
 32 ,Renting goods to general public including repair and installation services fall under this type of business.                                                          a. Retail Trade  b. Tourism c. Service  c. Wholesale trade,A,,,
 33 ,It is the extension of the CBD.                                                                                                                                                                                     a. Neighborhood Center  b. Minor CBD c. Major CBD   d. Commercial Strip,D,,,
 34 ,"A functional sub-area of the CBD which normally consists of a group of high-rise office buildings, a financial district and a hotel-convention district.                                                                                                                                                                                       a. frame       b. built-up core       c. minor CBD        d. major CBD",B,,,
 35 ,"A functional sub-area of the CBD which includes parking areas, convention/entertainment district, wholesale/warehouse area, government cluster, medical area, public housing, skid row, and urban renewal zone.                                                                                                                                                                                                                                                                                                        a. frame        b. built-up core     c. minor CBD       d. major CBD ",A,,,
 36 ,"In formulation of sectoral proposals and recommendations in planning process, the following are the steps or details involved except for one: 
i. Identify specific aspect of commercial activity needing expansion/development
ii. Identify problems, needs/demands 
iii. Identify possible location 
iv. Formulate specific policies/strategies                                                                                                                           
a. i,ii, iii      b. i,ii,iii,iv        c. ii,iii, iv          d. i,iii,iv",B,,,
 37 ,"This planning process is based on locality’s comparative advantage or commercial development and uses analysis tools such as SWOT analysis and Site selection criteria
a. Formulation of goals and objectives
b. Formulation of sectoral proposals and recommendations 
c. Determination of development needs
d. Assessment of existing situation",A,,,
 38 ,Formerly the PAWB.                                                                                                                                                                                                  a. BMB     b. NPC      c. DENR     d. PAMB,A,,,
 39 ,"In 2008, how many out of the 206 then known mammal species native to the Philippines were included in the International Union for the Conservation of Nature (IUCN) Red Data List of Threatened Species (IUCN, 2008)?                                                                                            a. 108 b. 58 c. 78 d. 68",B,,,
 40 ,2018 International day for biological diversity is on?                                                                                                                                                  a. May 22 b. May 12 c. May 20 d. May 25,A,,,
 41 ,"One (1) RHM (rural health mid-wife) is the standard personnel population per how many patients?                                                                     a. 1,000 b. 20,000 c. 5,000 d. 15,000",C,,,
 42 ,"For largest colleges and universities, the campus should be at least how many hectares per minimum of 10,000 students.                               a. 5 b. 6 c. 7 d. 8",C,,,
 43 ,"Determine MHO manpower requirement for out-patient care, given: Cases of gastro-enteritis = 150,000 A patient will seek consultation = 1 X (once) Physician’s time (duration in minutes) = 15 minutes Physician’s productive time = 4 hours Working days in one year = 272                  a. 35 MHO b. 46 MHO c. 42 MHO d. 44 MHO",A,,,
 44 ,What is the suggested bed requirement for Regional Hospitals?                                                                                                                            a. 100-199 b. 200-299 c. 300 and above d. 6 to 24,B,,,
 45 ,How far should a proposed new government hospital be from any existing government hospital?                                                                         a. 20 km b. 25 km c. 35 km d. 50 km,C,,,
 46 ,What is the standard area in hectare/s for a provincial hospital?                                                                                                                         a. 1.5      b. 2       c. 2.5     d. 3.5,A,,,
 47 ,What is the average per capita solid waste generation in Metro Manila?                                                                                                                a. 0.32 kg/day b. 0.40 kg/day c. 0.23 kg/day d. 0.60 kg/day,B,,,
 48 ,"A dump site shall not be closer than how many meters from waterways or any surface water resources, aquifier or ground water reservoir?    a. 30 meters b. 50 meters c. 25 meters d. 15 meters",B,,,
 49 ,"Compute the crude death rate (CDR) given below: 1995 Population: 75,000 Number of deaths: 1,500                                                                a. 25% per 1000 population              b. 20% per 1000 population         c. 50% per 1000 population        d. 75% per 1000 population",B,,,
 50 ,"Using the CDR result above, project the number of deaths if projected population by year 2000 increases by 5% with the given 1995 population of 75,000.                                                                                                                                                                                                  a. 1,575     b. 1,500      c. 2,000      d. 1,750",A,,,
 51 ,The crude death rate is called “crude” because:                                                                                                                                                       a. it gives the number of deaths occurring among the population of a given geographical area during a given year                                            b. it does not take into account age or sex differences among the population                                                                                                        c. it is in a natural state                                                                                                                                                                                        d. None of the above,B,,,
 52 ,"As per PD 856 (Sanitation Code of the Phils.), burial grounds for cemeteries, memorial parks, or any place duly authorized by the government for permanent disposal of the dead shall be at least how many meters away from any dwelling unit?…from any source of water supply?                                                                                                                                                                                                                       a. 15, 25       b. 20, 50        c. 30, 50        d. 50, 100",B,,,
 53 ,Refers to the occurrence in a community or region of cases of an illness clearly in excess of expectancy.                                                            a. Epidemic       b. Mobidity       c. Pestilence       d. Expectancy,A,,,
 54 ,An epidemic causing high mortality.                                                                                                                                                                          a. Epidemic      b. Mobidity      c. Pestilence      d. Expectancy,C,,,
 55 ,"These two bodies lay down the policy guidelines and take decisions regarding the direction, character and objectives of the local development. They do these in their capacity as elected representatives of the people. In a very real sense, they are the true planner of the city, municipality or province
I. Local Sangunian 
II. non-elective officials of the LGU
III. Local Devt Council 
IV. Heads of the National Agencies operating in the area
V. non-government sectors                                                                                                                                                                                                                                                                                                                                                                                                                     

a. I, II,III      b. I, II, III, IV, V      c. I, III      d. II, IV V      e. I, III, IV, V
",C,,,
 56 ,End of ENP Quiz 1,,,,
