 25 ,"Agriculture, livestock, fishery and forestry is under what sector as classified by the Philippine Industry Standard Classification?
a. Primary b. Secondary c. Tertiary d. NOA",A,,,
 26 ,"It is shown by changesin the relative share of each sector to the total economy over time.
a. Level of Urbanization b. Determining the Town’s Specialization c. Identifying Linked Activities d. Structural Shift",D,,,
 27 ,"It is needed to transform raw data into standardized measures orindicators such as ratio, proportion, percentage, average, per capita share,and the like, to ensure comparability across time and across space.
a. Handling b. Sorting c. Processing d. Programming",C,,,
 28 ,"A simple measure of an area’s specialization. It is an indicator of the relative importance of an area in terms ofselected industry types or sectors.
a. LQ         b. Level of urbanization      c. Structural shift",A,,,
 29 ,"These economic linkages are known as production linkages.
i. Backward ii. Forward iii. Vertical iv. Horizontal
v. Diagonal vi. Residentiary
a. i,ii b. i,ii, iv c. i,iii,iv d. iii,iv",B,,,
 30 ,"When the shift or change in the sectoral share of employment becomesapparent, the next thing to do to maximize the benefits
or minimize the disadvantages, as the case may be, is?
i. to inquire into the causes of such shift
ii. todetermine whether the shift is beneficial or disadvantageous to the locality
iii. to monitor the occurrence of shift
iv. to explore the range of possible interventions
a. i,ii,iii,iv b. i,ii,iv c. ii,iii,iv d. i,iii,iv",B,,,
 31 ,"Other industries or services that locate in the area which do not benefit fromproduction linkages are called what industries?
a. accessory b. complementary c. ancillary d. support",C,,,
 32 ,"The advantages of additional industries locating in the area over the short termand in the long run are described in the model based on the theory ofcumulative causation or “spread effects” formulated by whom?
a. Gunnar Myrdal b.Walter Christaller c. Francois Perroux d. Albert Hirschman",A,,,
 33 ,"In this ecological profile section, the supply of land in terms of quantity and quality as well as thestatus of infrastructures will be assessed to indicate to what extent landand other natural resources are an opportunity or a constraint to futuredevelopment.
a. Institutional Capability
b. Physical and Spatial Base
c. Infrastructure Support
d. Local Economy
e. Population and Social Services",B,,,
 34 ,"This will be done to determine, among other things, the areas for
reforestation or rehabilitation, incompatible land uses to be corrected,conflicting interests to be reconciled, and proper location of infrastructureand other capital investment projects.
a. Sieve Analysis to Determine Supply of Urban Land
b. Urban Vacant Land Survey
c. Map Overlay or Sieve Analysis
d. Sieve Analysis to Determine Decision Zones",D,,,
 35 ,"This procedureis especially importantin determining the possibility of in-filling as an alternative scheme foraccommodating future resettlers or relocatees rather than bringing them tofar-away resettlement sites.
a. Sieve Analysis to Determine Supply of Urban Land
b. Urban Vacant Land Survey
c. Map Overlay or Sieve Analysis
d. Sieve Analysis to Determine Decision Zones",B,,,
 36 ,"May beunderstood in physical terms, i.e., distance or travel time (also travel cost) from the user’s place of origin.
a. Utility b. Travel c. Access d. Use",C,,,
 37 ,"This has to do with the capacity and quality of theinfrastructure in relation to the demand for its use.
a. Appropriateness b. Level of Utility c. Adequacy d. Accessibility",C,,,
 38 ,"Thelowest level in the hierarchy of nested geo-political units that is capable of furtherdisaggregation to smaller units and of further aggregation to higher levels.
a. barangay b. district c. provinces d. municipality/city",D,,,
 39 ,"Indicators serve a number of purposes, namely:
i. for cognition
ii. for analysis
iii. for policy making
iv. for implementation
iv.monitoring and evaluation
a. i,ii,iii,v b. i,ii,iii,iv c. ii,iii,iv,v d. i,iii,iv,v",A,,,
 40 ,"The purpose of this indicator is to to assess the effectiveness of policyinterventions and whether the situation is changing.
a. for cognition          b. for analysis
c. for policy making  d. for implementation
e. monitoring and evaluation",E,,,
 41 ,"To the extent possible,this primary data gathering should be avoided.
a. Household survey b. Case Studies
c. Censuses              d. NOA",A,,,
 42 ,"It asks the question “What do thefigures mean?” in LDIS problem-solving analysis.
a. extracting intelligence      b. SWOT analysis
c. information generation     d. NOA",C,,,
 43 ,"The following national agencies may be required to report barangaydisaggregated data:
i. The District Supervisor (DepEd)
ii. The City/Municipal Census Officer
iii. The City/Provincial Engineer
iv. The PSO
v. Utility Companies
vi. The LGOO, DILG
vii. Local Election Registrar
a. I,ii,iii,iv,v.vi b. ii,iii,iv,v,vi
c. I,ii,iii,iv,v,vi,vii d. i,ii,iii,iv,v,vi",C,,,
 44 ,"In making observations take note of possible:
i. Deviations from the standard, norm or benchmark (higher, lower, same)
ii. Changes, over time (increase, decrease, no change)
iii. Inconsistency of documents and materials
iv. Variations across different spatial units
a. I,ii,iii b.ii,iii,iv c. I,iii,iv d. i,ii,iv",D,,,
 45 ,"The LDIS, if properly constructed, is most useful in the diagnosis of developmentissues or what is known as the process of problem-finding which involves a three-step process, namely;
i. Making meaningful observations or making sense out of the data displayed in the LDI table
ii. Probing into the causes or explanations behind the observed conditions
iii. Further explores the implications of theobserved condition if no significant intervention is exerted by anyone anywhere to change the situation
iv. Use of routines and resources asthe units of analysis
a. ii,iii,iv b. i,ii,iv c. I,ii,iii d. I,ii,iv",D,,,
 46 ,"Any solid, semi-solid or liquid waste material with no commercial value.
a. solid waste            b. hazardous waste
c. industrial waste     d. chemical waste",B,,,
 47 ,"Integrated Water Quality Management Framework means the policy guideline integrating all the existing frameworks prepared by all government agencies on water quality involving pollution from all sources. Specifically, the framework shall contain the following:
i. water quality goals and targets
ii. period of compliance
iii. water pollution control strategies and techniques
iv. water quality information and education program
v. human resources development program
a. I,ii,iii,iv      b. ii,iii,iv,v       c. I,ii,iii,v      d. I,ii,iii,iv,v",D,,,
 48 ,"The Technical Component of the Local Planning Structure of the LGU consist of the ff.;
i. Local Sangunian
ii. non-elective officials of the LGU
iii. Local Devt Council
iv. Heads of the National Agencies operatig in the area
v. non-government sectors.
a. i,ii,iii
b. i,ii,iii,iv,v
c. i,iii
d. ii,iv,v
e. i,ii,iv,v",D,,,
 49 ,"These two bodies lay down the policy guidelines and take decisions regarding the direction, character and objectives of the local development. They do these in their capacity as elected representatives of the people. In a very real sense, they are the true planner of the city, municipality or province..
I. Local Sangunian
II. non-elective officials of the LGU
III. Local Devt Council
IV. Heads of the National Agencies operatig in the area
V. non-government sectors.
a. I, II,III
b. I, II, III, IV, V
c. I, III
d. II, IV V
e. I, III, IV, V",C,,,
 50 ,"At the recently-concluded World Economic Forum (WEF) on the Association of Southeast Asian Nations (Asean) in Cambodia, Socioeconomic Planning Secretary Ernesto Pernia pointed out that the zero in “0-10 socio-economic agenda” is precisely what?
a. tax reform             b. macroeconomic policies
c. peace and order   d. security of land tenure",C,,,
 51 ,End of ENP Quiz 2,,,,
